region_uid,region_name,year,tier,object_cluster,total_value,n_contracts,n_vendors
13,New Brunswick,2020,Industrial and Technical Support,Life Sciences & Medical,17982.3,1,1
13,New Brunswick,2020,Industrial and Technical Support,"Logistics, Training & Workforce",139780.07,6,2
13,New Brunswick,2020,Industrial and Technical Support,"Resources, Fuels & Materials",12801921.93,71,15
13,New Brunswick,2020,Industrial and Technical Support,Software & IT Services,3606457.18,12,11
13,New Brunswick,2021,Core Defence Industrial Complex,Automotive & Heavy Vehicles,61161.32000000001,4,4
13,New Brunswick,2021,Core Defence Industrial Complex,Marine & Shipbuilding,35592.5,2,2
13,New Brunswick,2021,General Government Support,Civil Engineering & Infrastructure,28306190.44,171,38
13,New Brunswick,2021,General Government Support,Heavy Industry & Machinery,940371.92,56,26
13,New Brunswick,2021,General Government Support,Life Sciences & Medical,735757.15,53,1
13,New Brunswick,2021,General Government Support,"Logistics, Training & Workforce",2164657.36,77,19
13,New Brunswick,2021,General Government Support,Other,197166.84,10,9
13,New Brunswick,2021,General Government Support,Professional Services,4039261.52,9,9
13,New Brunswick,2021,General Government Support,"Resources, Fuels & Materials",11847746.99,85,13
13,New Brunswick,2021,General Government Support,Utilities & Environmental,756953.09,10,6
13,New Brunswick,2021,Industrial and Technical Support,Automotive & Heavy Vehicles,337572.76,7,6
13,New Brunswick,2021,Industrial and Technical Support,Civil Engineering & Infrastructure,3615279.98,21,13
13,New Brunswick,2021,Industrial and Technical Support,Heavy Industry & Machinery,28296.690000000002,2,2
13,New Brunswick,2021,Industrial and Technical Support,High-Tech Hardware & Telecom,1274797.08,17,9
13,New Brunswick,2021,Industrial and Technical Support,Life Sciences & Medical,44360.009999999995,2,2
13,New Brunswick,2021,Industrial and Technical Support,"Logistics, Training & Workforce",140886.66,5,1
13,New Brunswick,2021,Industrial and Technical Support,Marine & Shipbuilding,109332720,1,1
13,New Brunswick,2021,Industrial and Technical Support,"Resources, Fuels & Materials",10515527.23,73,20
13,New Brunswick,2021,Industrial and Technical Support,Software & IT Services,1440372.1199999999,15,12
13,New Brunswick,2022,General Government Support,Civil Engineering & Infrastructure,20339740.33,167,52
13,New Brunswick,2022,General Government Support,Heavy Industry & Machinery,564892.87,20,16
13,New Brunswick,2022,General Government Support,Life Sciences & Medical,591507.33,46,2
13,New Brunswick,2022,General Government Support,"Logistics, Training & Workforce",2411771.67,133,34
13,New Brunswick,2022,General Government Support,Other,2271909.4,30,23
13,New Brunswick,2022,General Government Support,Professional Services,2296381.0500000003,17,16
13,New Brunswick,2022,General Government Support,"Resources, Fuels & Materials",21911913.78,88,21
13,New Brunswick,2022,General Government Support,Utilities & Environmental,3961393.79,13,6
13,New Brunswick,2022,Industrial and Technical Support,Automotive & Heavy Vehicles,2362586.99,25,12
13,New Brunswick,2022,Industrial and Technical Support,Civil Engineering & Infrastructure,12078064.62,17,14
13,New Brunswick,2022,Industrial and Technical Support,High-Tech Hardware & Telecom,966382.69,9,7
13,New Brunswick,2022,Industrial and Technical Support,Life Sciences & Medical,111394,3,3
13,New Brunswick,2022,Industrial and Technical Support,"Logistics, Training & Workforce",45783.82,4,1
13,New Brunswick,2022,Industrial and Technical Support,"Resources, Fuels & Materials",19368945.59,75,16
13,New Brunswick,2022,Industrial and Technical Support,Software & IT Services,513055,6,6
13,New Brunswick,2022,Industrial and Technical Support,Weapons & Tactical Security,15612.7,1,1
13,New Brunswick,2023,Core Defence Industrial Complex,Automotive & Heavy Vehicles,25966.13,1,1
13,New Brunswick,2023,Core Defence Industrial Complex,Marine & Shipbuilding,50138.83,2,2
13,New Brunswick,2023,General Government Support,Civil Engineering & Infrastructure,59669777.02,175,48
13,New Brunswick,2023,General Government Support,Heavy Industry & Machinery,1332982.4,46,33
13,New Brunswick,2023,General Government Support,Life Sciences & Medical,785164.17,59,1
13,New Brunswick,2023,General Government Support,"Logistics, Training & Workforce",112496845.43,107,36
13,New Brunswick,2023,General Government Support,Other,1490882.42,47,29
13,New Brunswick,2023,General Government Support,Professional Services,4064325.21,22,18
13,New Brunswick,2023,General Government Support,"Resources, Fuels & Materials",31054465.97,107,15
13,New Brunswick,2023,General Government Support,Utilities & Environmental,434704.93,10,6
13,New Brunswick,2023,Industrial and Technical Support,Automotive & Heavy Vehicles,719773.77,16,9
13,New Brunswick,2023,Industrial and Technical Support,Civil Engineering & Infrastructure,7785298.03,31,19
13,New Brunswick,2023,Industrial and Technical Support,Heavy Industry & Machinery,42205,2,2
13,New Brunswick,2023,Industrial and Technical Support,High-Tech Hardware & Telecom,1220053.6400000001,21,7
13,New Brunswick,2023,Industrial and Technical Support,Life Sciences & Medical,180771.26,3,3
13,New Brunswick,2023,Industrial and Technical Support,"Logistics, Training & Workforce",70946.77,3,2
13,New Brunswick,2023,Industrial and Technical Support,"Resources, Fuels & Materials",29661349.07,136,19
13,New Brunswick,2023,Industrial and Technical Support,Software & IT Services,2888810.65,25,22
13,New Brunswick,2024,Core Defence Industrial Complex,Marine & Shipbuilding,147004.59,4,4
13,New Brunswick,2024,Core Defence Industrial Complex,Weapons & Tactical Security,17774.2,1,1
13,New Brunswick,2024,General Government Support,Civil Engineering & Infrastructure,13648444.55,107,39
13,New Brunswick,2024,General Government Support,Heavy Industry & Machinery,1220241,35,25
13,New Brunswick,2024,General Government Support,Life Sciences & Medical,1008440.83,72,1
13,New Brunswick,2024,General Government Support,"Logistics, Training & Workforce",2585472.23,125,37
13,New Brunswick,2024,General Government Support,Other,1598819.26,33,17
13,New Brunswick,2024,General Government Support,Professional Services,4469103.43,21,19
13,New Brunswick,2024,General Government Support,"Resources, Fuels & Materials",26504879.37,107,19
13,New Brunswick,2024,General Government Support,Utilities & Environmental,2857406.93,23,13
13,New Brunswick,2024,Industrial and Technical Support,Automotive & Heavy Vehicles,4973061.09,28,13
13,New Brunswick,2024,Industrial and Technical Support,Civil Engineering & Infrastructure,6879364.88,10,8
13,New Brunswick,2024,Industrial and Technical Support,Heavy Industry & Machinery,76873.73,3,2
13,New Brunswick,2024,Industrial and Technical Support,High-Tech Hardware & Telecom,1159795.35,22,9
13,New Brunswick,2024,Industrial and Technical Support,Life Sciences & Medical,24990.37,1,1
13,New Brunswick,2024,Industrial and Technical Support,"Logistics, Training & Workforce",64757.22,3,1
13,New Brunswick,2024,Industrial and Technical Support,"Resources, Fuels & Materials",26768742.78,209,20
13,New Brunswick,2024,Industrial and Technical Support,Software & IT Services,3339374.42,37,29
13,New Brunswick,2025,Core Defence Industrial Complex,Automotive & Heavy Vehicles,110512,6,6
13,New Brunswick,2025,Core Defence Industrial Complex,Civil Engineering & Infrastructure,281923.78,13,2
13,New Brunswick,2025,Core Defence Industrial Complex,Marine & Shipbuilding,1435522.72,25,13
13,New Brunswick,2025,Core Defence Industrial Complex,Weapons & Tactical Security,1102796.1,1,1
13,New Brunswick,2025,General Government Support,Civil Engineering & Infrastructure,27593278.16,152,43
13,New Brunswick,2025,General Government Support,Heavy Industry & Machinery,3616374.95,66,41
13,New Brunswick,2025,General Government Support,Life Sciences & Medical,1207424.39,78,3
13,New Brunswick,2025,General Government Support,"Logistics, Training & Workforce",3525522.7,166,45
13,New Brunswick,2025,General Government Support,Other,1594265.32,35,19
13,New Brunswick,2025,General Government Support,Professional Services,6396767.09,18,15
13,New Brunswick,2025,General Government Support,"Resources, Fuels & Materials",12990554.99,65,14
13,New Brunswick,2025,General Government Support,Utilities & Environmental,2015523.0499999998,21,10
13,New Brunswick,2025,Industrial and Technical Support,Automotive & Heavy Vehicles,1013748.98,20,17
13,New Brunswick,2025,Industrial and Technical Support,Civil Engineering & Infrastructure,120373827.22,15,15
13,New Brunswick,2025,Industrial and Technical Support,Heavy Industry & Machinery,85044.54000000001,6,5
13,New Brunswick,2025,Industrial and Technical Support,High-Tech Hardware & Telecom,1061508.74,15,7
13,New Brunswick,2025,Industrial and Technical Support,Life Sciences & Medical,11494.25,1,1
13,New Brunswick,2025,Industrial and Technical Support,"Logistics, Training & Workforce",38920,2,2
13,New Brunswick,2025,Industrial and Technical Support,Professional Services,32632.43,1,1
13,New Brunswick,2025,Industrial and Technical Support,"Resources, Fuels & Materials",23550203.35,292,49
13,New Brunswick,2025,Industrial and Technical Support,Software & IT Services,3346137.71,33,25
13,New Brunswick,2025,Industrial and Technical Support,Weapons & Tactical Security,62437.53,1,1
13,New Brunswick,2026,Core Defence Industrial Complex,Automotive & Heavy Vehicles,58110,4,4
13,New Brunswick,2026,Core Defence Industrial Complex,Marine & Shipbuilding,1487915.6300000001,10,7
13,New Brunswick,2026,General Government Support,Civil Engineering & Infrastructure,1293589.08,19,13
13,New Brunswick,2026,General Government Support,Heavy Industry & Machinery,756461.49,31,18
13,New Brunswick,2026,General Government Support,Life Sciences & Medical,430223.67,29,1
13,New Brunswick,2026,General Government Support,"Logistics, Training & Workforce",1156193.79,25,20
13,New Brunswick,2026,General Government Support,Other,346254.64,9,7
13,New Brunswick,2026,General Government Support,Professional Services,74752.9,2,2
13,New Brunswick,2026,General Government Support,"Resources, Fuels & Materials",2316838.55,18,4
13,New Brunswick,2026,General Government Support,Utilities & Environmental,942582.17,6,3
13,New Brunswick,2026,Industrial and Technical Support,Automotive & Heavy Vehicles,22189.739999999998,2,2
13,New Brunswick,2026,Industrial and Technical Support,Civil Engineering & Infrastructure,32709.24,1,1
13,New Brunswick,2026,Industrial and Technical Support,Heavy Industry & Machinery,62546.97,3,3
13,New Brunswick,2026,Industrial and Technical Support,High-Tech Hardware & Telecom,10452.06,1,1
13,New Brunswick,2026,Industrial and Technical Support,Life Sciences & Medical,30377.5,2,2
13,New Brunswick,2026,Industrial and Technical Support,"Resources, Fuels & Materials",14361784.95,78,8
13,New Brunswick,2026,Industrial and Technical Support,Software & IT Services,205499.31,6,6
13,New Brunswick,2026,Industrial and Technical Support,Weapons & Tactical Security,130550,2,2
24,Quebec,2016,Core Defence Industrial Complex,Aerospace & Space,46772,3,2
24,Quebec,2016,Core Defence Industrial Complex,Automotive & Heavy Vehicles,1026981.39,20,6
24,Quebec,2016,Core Defence Industrial Complex,Marine & Shipbuilding,95583.01000000001,3,3
24,Quebec,2016,General Government Support,Civil Engineering & Infrastructure,23717.27,2,2
24,Quebec,2016,General Government Support,Heavy Industry & Machinery,5516162.82,44,26
24,Quebec,2016,General Government Support,High-Tech Hardware & Telecom,165550.66,1,1
24,Quebec,2016,General Government Support,"Logistics, Training & Workforce",855985.25,23,22
24,Quebec,2016,General Government Support,Other,314331.14,12,11
24,Quebec,2016,General Government Support,Professional Services,187949562.18,3,3
24,Quebec,2016,General Government Support,"Resources, Fuels & Materials",163068.62,4,2
24,Quebec,2016,General Government Support,Utilities & Environmental,15000,1,1
24,Quebec,2016,Industrial and Technical Support,Aerospace & Space,40198.66,2,2
24,Quebec,2016,Industrial and Technical Support,Automotive & Heavy Vehicles,26067256.15,4,4
24,Quebec,2016,Industrial and Technical Support,Civil Engineering & Infrastructure,115753.07,4,4
24,Quebec,2016,Industrial and Technical Support,High-Tech Hardware & Telecom,270884.94,8,5
24,Quebec,2016,Industrial and Technical Support,Life Sciences & Medical,1119988.0999999999,2,2
24,Quebec,2016,Industrial and Technical Support,"Logistics, Training & Workforce",36491.88,2,2
24,Quebec,2016,Industrial and Technical Support,"Resources, Fuels & Materials",950763.72,48,13
24,Quebec,2016,Industrial and Technical Support,Software & IT Services,242601.8,3,3
24,Quebec,2017,Core Defence Industrial Complex,Aerospace & Space,3582517.78,70,11
24,Quebec,2017,Core Defence Industrial Complex,Automotive & Heavy Vehicles,36411101.23,33,22
24,Quebec,2017,Core Defence Industrial Complex,Civil Engineering & Infrastructure,1066068,2,2
24,Quebec,2017,Core Defence Industrial Complex,Marine & Shipbuilding,1413142931.64,58,18
24,Quebec,2017,Core Defence Industrial Complex,Weapons & Tactical Security,1721137.31,21,7
24,Quebec,2017,General Government Support,Civil Engineering & Infrastructure,51156240.28,135,62
24,Quebec,2017,General Government Support,Heavy Industry & Machinery,27020492.02,281,116
24,Quebec,2017,General Government Support,Life Sciences & Medical,17220.38,1,1
24,Quebec,2017,General Government Support,"Logistics, Training & Workforce",9385117.92,211,123
24,Quebec,2017,General Government Support,Other,871892.83,39,30
24,Quebec,2017,General Government Support,Professional Services,5445584.069999999,41,36
24,Quebec,2017,General Government Support,"Resources, Fuels & Materials",3505255.23,92,38
24,Quebec,2017,General Government Support,Utilities & Environmental,18139988.08,27,15
24,Quebec,2017,Industrial and Technical Support,Aerospace & Space,750029471.25,17,7
24,Quebec,2017,Industrial and Technical Support,Automotive & Heavy Vehicles,29887489.419999998,88,30
24,Quebec,2017,Industrial and Technical Support,Civil Engineering & Infrastructure,20445534.81,50,34
24,Quebec,2017,Industrial and Technical Support,Heavy Industry & Machinery,933273.74,19,16
24,Quebec,2017,Industrial and Technical Support,High-Tech Hardware & Telecom,11423105.65,78,33
24,Quebec,2017,Industrial and Technical Support,Life Sciences & Medical,2092217.0599999998,43,21
24,Quebec,2017,Industrial and Technical Support,"Logistics, Training & Workforce",4504209,58,21
24,Quebec,2017,Industrial and Technical Support,"Resources, Fuels & Materials",11625546.19,270,47
24,Quebec,2017,Industrial and Technical Support,Software & IT Services,5079712.86,63,47
24,Quebec,2017,Industrial and Technical Support,Weapons & Tactical Security,2101054.48,9,8
24,Quebec,2018,Core Defence Industrial Complex,Aerospace & Space,2866712.85,44,15
24,Quebec,2018,Core Defence Industrial Complex,Automotive & Heavy Vehicles,2621465.42,49,21
24,Quebec,2018,Core Defence Industrial Complex,Marine & Shipbuilding,23510790.46,114,26
24,Quebec,2018,Core Defence Industrial Complex,Weapons & Tactical Security,86022718.82,45,18
24,Quebec,2018,General Government Support,Civil Engineering & Infrastructure,81061241.27,134,70
