region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
468,Lachute,2025,ALL,ALL,11851.27,11851.27,1,1
480,Val-d'Or,2017,ALL,ALL,69412.5,87404.39033742332,3,3
480,Val-d'Or,2019,ALL,ALL,12055.13,14554.796661764703,1,1
480,Val-d'Or,2020,ALL,ALL,11550.56,13843.809868613138,1,1
480,Val-d'Or,2023,ALL,ALL,98517.55,102969.96632718014,3,3
480,Val-d'Or,2024,ALL,ALL,100013.82,102065.06677439403,3,1
480,Val-d'Or,2026,ALL,ALL,122494.78,119866.7632657926,2,2
485,Rouyn-Noranda,2017,ALL,ALL,16396950.56,20647080.383067485,3,3
485,Rouyn-Noranda,2018,ALL,ALL,398200,490138.2308845577,2,2
485,Rouyn-Noranda,2019,ALL,ALL,17416225.42,21027530.98502941,4,3
485,Rouyn-Noranda,2020,ALL,ALL,797220,955500.1751824818,3,3
485,Rouyn-Noranda,2021,ALL,ALL,1097960.84,1273200.35259887,3,3
485,Rouyn-Noranda,2023,ALL,ALL,76794.28,80264.93173774667,2,2
485,Rouyn-Noranda,2024,ALL,ALL,1548200,1579953.014294593,1,1
485,Rouyn-Noranda,2025,ALL,ALL,5217134.03,5217134.03,4,2
501,Cornwall,2016,ALL,ALL,202800,259343.92523364484,1,1
501,Cornwall,2017,ALL,ALL,3251285.65,4094026.8690950917,9,6
501,Cornwall,2018,ALL,ALL,1373288.88,1690360.0756821588,9,7
501,Cornwall,2019,ALL,ALL,2592579.81,3130158.858838235,7,5
501,Cornwall,2020,ALL,ALL,1025274.88,1228833.104350365,7,4
501,Cornwall,2021,ALL,ALL,1617650.04,1875834.2977966103,4,3
501,Cornwall,2022,ALL,ALL,359649.29,390571.51731481485,12,7
501,Cornwall,2023,ALL,ALL,14253668.96,14897851.325474221,23,5
501,Cornwall,2024,ALL,ALL,2107986.9,2151220.9383467995,8,5
501,Cornwall,2025,ALL,ALL,896613.04,896613.04,10,8
501,Cornwall,2026,ALL,ALL,49812.82,48744.13017878427,2,2
502,Hawkesbury,2016,ALL,ALL,925131,1183072.5093457943,1,1
502,Hawkesbury,2017,ALL,ALL,7928086.31,9983065.736978527,12,4
502,Hawkesbury,2018,ALL,ALL,1967822.8,2422162.6968515744,3,3
502,Hawkesbury,2019,ALL,ALL,173250,209173.89705882352,1,1
502,Hawkesbury,2020,ALL,ALL,184733.77,221410.83966423356,3,2
502,Hawkesbury,2021,ALL,ALL,3394162.17,3935885.793177966,4,2
502,Hawkesbury,2022,ALL,ALL,193241.7,209856.39642857146,4,2
502,Hawkesbury,2023,ALL,ALL,3503095.25,3661414.6406747294,6,2
502,Hawkesbury,2024,ALL,ALL,906935.36,925536.2716718458,4,1
502,Hawkesbury,2025,ALL,ALL,1059238.84,1059238.84,9,5
505,Ottawa - Gatineau,2016,ALL,ALL,282207081.92,360890987.9381931,205,106
505,Ottawa - Gatineau,2017,ALL,ALL,2155016575.35,2713602160.064954,1543,392
505,Ottawa - Gatineau,2018,ALL,ALL,1596129377.2,1964651002.5205395,2029,467
505,Ottawa - Gatineau,2019,ALL,ALL,737531351.56,890460646.5158235,1932,483
505,Ottawa - Gatineau,2020,ALL,ALL,712496807.05,853956027.1358395,1556,440
505,Ottawa - Gatineau,2021,ALL,ALL,605986285.11,702704435.1346186,1820,482
505,Ottawa - Gatineau,2022,ALL,ALL,2123245638.47,2305799826.962791,1812,582
505,Ottawa - Gatineau,2023,ALL,ALL,3048162559.92,3185921657.153813,2280,717
505,Ottawa - Gatineau,2024,ALL,ALL,13415262155.76,13690404263.367258,2059,662
505,Ottawa - Gatineau,2025,ALL,ALL,1457522665.03,1457522665.03,2741,754
505,Ottawa - Gatineau,2026,ALL,ALL,455183627.12,445418066.5858402,659,293
512,Brockville,2016,ALL,ALL,10314.69,13190.5926635514,1,1
512,Brockville,2017,ALL,ALL,515101.86,648617.5261656442,7,4
512,Brockville,2018,ALL,ALL,1158300.61,1425734.334047976,6,4
512,Brockville,2019,ALL,ALL,1225824.44,1480002.7429999998,8,8
512,Brockville,2020,ALL,ALL,180911.15,216829.27613138687,6,5
512,Brockville,2021,ALL,ALL,219540.03,254579.61105932202,8,8
512,Brockville,2022,ALL,ALL,357365,388090.8267195767,10,8
512,Brockville,2023,ALL,ALL,4403769.2,4602793.778739656,21,14
512,Brockville,2024,ALL,ALL,825025.1,841946.0622747047,20,7
512,Brockville,2025,ALL,ALL,1650439.79,1650439.79,30,10
512,Brockville,2026,ALL,ALL,279144.85000000003,273156.04511323,7,6
515,Pembroke,2016,ALL,ALL,44320.31,56677.5303894081,2,2
515,Pembroke,2017,ALL,ALL,10855465.39,13669228.65826687,55,25
515,Pembroke,2018,ALL,ALL,14911358.22,18354160.567646176,77,27
515,Pembroke,2019,ALL,ALL,10622711.93,12825362.491955882,68,27
515,Pembroke,2020,ALL,ALL,14752859,17681893.779562045,71,25
515,Pembroke,2021,ALL,ALL,12528714.28,14528353.706045197,61,27
515,Pembroke,2022,ALL,ALL,18249537.16,19818611.122169312,56,34
515,Pembroke,2023,ALL,ALL,14561642.64,15219743.61227244,67,38
515,Pembroke,2024,ALL,ALL,6701392.36,6838835.45998757,54,32
515,Pembroke,2025,ALL,ALL,14354399.82,14354399.82,76,45
515,Pembroke,2026,ALL,ALL,11404023.04,11159359.852014301,19,18
516,Petawawa,2016,ALL,ALL,81143.87,103768.09543613707,3,2
516,Petawawa,2017,ALL,ALL,1623097.72,2043808.6320858896,18,5
516,Petawawa,2018,ALL,ALL,4676829.1,5756636.718290854,36,7
516,Petawawa,2019,ALL,ALL,3936483.62,4752725.0764999995,17,6
516,Petawawa,2020,ALL,ALL,1574548.44,1887159.5171386863,19,6
516,Petawawa,2021,ALL,ALL,11791899.22,13673939.632231638,19,8
516,Petawawa,2022,ALL,ALL,10989419.79,11934277.311626986,21,8
516,Petawawa,2023,ALL,ALL,6433091.05,6723829.092361554,22,9
516,Petawawa,2024,ALL,ALL,3517173.15,3589309.08160348,15,11
516,Petawawa,2025,ALL,ALL,5651746.91,5651746.91,24,13
516,Petawawa,2026,ALL,ALL,405965.25,397255.62604290823,4,4
521,Kingston,2016,ALL,ALL,325355.55,416069.9478971962,11,4
521,Kingston,2017,ALL,ALL,59587802.44,75033107.06018405,149,56
521,Kingston,2018,ALL,ALL,44861027.38,55218745.84554722,160,61
521,Kingston,2019,ALL,ALL,24234447.79,29259531.817044117,167,54
521,Kingston,2020,ALL,ALL,67006100.78,80309501.81077373,157,65
521,Kingston,2021,ALL,ALL,22622311.18,26232934.292062145,141,57
521,Kingston,2022,ALL,ALL,31786697.24,34519680.46830688,220,89
521,Kingston,2023,ALL,ALL,15668106.54,16376213.200942077,316,136
521,Kingston,2024,ALL,ALL,43141157.26,44025966.576084524,314,120
521,Kingston,2025,ALL,ALL,45128300.87,45128300.87,472,162
521,Kingston,2026,ALL,ALL,21258222.44,20802146.154040523,101,47
522,Belleville - Quinte West,2016,ALL,ALL,3025873.22,3869535.6909968844,7,6
522,Belleville - Quinte West,2017,ALL,ALL,9496182.25,11957615.992714724,91,30
522,Belleville - Quinte West,2018,ALL,ALL,14903487.08,18344472.102968514,134,44
522,Belleville - Quinte West,2019,ALL,ALL,10542060.2,12727987.38852941,112,36
522,Belleville - Quinte West,2020,ALL,ALL,14509701.37,17390459.59820438,125,40
522,Belleville - Quinte West,2021,ALL,ALL,10953539.48,12701773.888531072,98,42
522,Belleville - Quinte West,2022,ALL,ALL,9966347.85,10823242.837103175,167,56
522,Belleville - Quinte West,2023,ALL,ALL,14306864.31,14953450.793774666,224,67
522,Belleville - Quinte West,2024,ALL,ALL,13339434.59,13613021.502038533,169,53
522,Belleville - Quinte West,2025,ALL,ALL,16610232.28,16610232.28,234,83
522,Belleville - Quinte West,2026,ALL,ALL,2293429.42,2244225.928271752,48,24
527,Cobourg,2018,ALL,ALL,119585.84999999999,147196.3760869565,2,2
527,Cobourg,2019,ALL,ALL,121096.45,146206.1550735294,2,2
527,Cobourg,2020,ALL,ALL,59438,71238.8291970803,1,1
527,Cobourg,2021,ALL,ALL,71783.83,83240.85371468926,5,3
527,Cobourg,2022,ALL,ALL,38469.399999999994,41776.95423280423,2,2
527,Cobourg,2023,ALL,ALL,38816.97,40571.26972628899,2,1
527,Cobourg,2024,ALL,ALL,34677.76,35388.988141702925,2,2
527,Cobourg,2025,ALL,ALL,49051.35,49051.35,4,1
527,Cobourg,2026,ALL,ALL,14550.78,14238.605935637663,1,1
528,Port Hope,2020,ALL,ALL,150876.16999999998,180831.14681751825,2,1
528,Port Hope,2021,ALL,ALL,178033.69,206448.6715960452,1,1
528,Port Hope,2023,ALL,ALL,681308.25,712099.3930617442,1,1
528,Port Hope,2026,ALL,ALL,50784.52,49694.983218116795,1,1
529,Peterborough,2016,ALL,ALL,10379.25,13273.153037383176,1,1
529,Peterborough,2017,ALL,ALL,375731.49,473122.01424846624,8,7
529,Peterborough,2018,ALL,ALL,20118.63,24763.71098950525,1,1
529,Peterborough,2019,ALL,ALL,295842.1,357185.8295588235,16,7
529,Peterborough,2020,ALL,ALL,145361.58,174221.6893138686,9,4
529,Peterborough,2021,ALL,ALL,1497770.3900000001,1736821.3138276837,19,10
529,Peterborough,2022,ALL,ALL,597732.4,649124.7359788361,34,9
529,Peterborough,2023,ALL,ALL,456249.41,476869.21147040103,27,9
529,Peterborough,2024,ALL,ALL,1166558.32,1190484.003380982,59,8
529,Peterborough,2025,ALL,ALL,1928276.26,1928276.26,112,7
529,Peterborough,2026,ALL,ALL,180645.90000000002,176770.30262216926,4,4
530,Kawartha Lakes,2017,ALL,ALL,102109.35,128576.344095092,3,3
530,Kawartha Lakes,2018,ALL,ALL,20170.5,24827.55697151424,1,1
530,Kawartha Lakes,2019,ALL,ALL,618822.3899999999,747137.0326323529,4,3
530,Kawartha Lakes,2020,ALL,ALL,29755.699999999997,35663.40102189781,2,1
530,Kawartha Lakes,2021,ALL,ALL,224507,260339.33192090393,6,4
530,Kawartha Lakes,2022,ALL,ALL,13691.08,14868.223121693123,1,1
530,Kawartha Lakes,2023,ALL,ALL,105090,109839.45257797581,1,1
530,Kawartha Lakes,2024,ALL,ALL,26782.08,27331.370640149158,2,2
530,Kawartha Lakes,2025,ALL,ALL,102804.01,102804.01,3,3
530,Kawartha Lakes,2026,ALL,ALL,46370,45375.172824791414,3,2
531,Centre Wellington,2019,ALL,ALL,35360.26,42692.31391176471,2,1
531,Centre Wellington,2020,ALL,ALL,585837.37,702149.6069635036,3,1
531,Centre Wellington,2024,ALL,ALL,18700,19083.53014294593,1,1
532,Oshawa,2016,ALL,ALL,736169.51,941425.4948753893,15,2
532,Oshawa,2017,ALL,ALL,10606887.44,13356218.693619631,124,15
532,Oshawa,2018,ALL,ALL,9132126.16,11240593.069505246,107,17
532,Oshawa,2019,ALL,ALL,3958561.1,4779380.386911765,43,8
532,Oshawa,2020,ALL,ALL,8038459.09,9634415.931226278,61,13
532,Oshawa,2021,ALL,ALL,21263838.66,24657643.417881355,66,18
532,Oshawa,2022,ALL,ALL,8230893.89,8938576.565727513,68,17
532,Oshawa,2023,ALL,ALL,10408611.05,10879019.315149587,73,22
532,Oshawa,2024,ALL,ALL,6522759.95,6656539.36476072,46,19
532,Oshawa,2025,ALL,ALL,13728947.01,13728947.01,89,17
532,Oshawa,2026,ALL,ALL,1817888.31,1778887.1305244337,21,14
533,Ingersoll,2016,ALL,ALL,34803.3,44507.0238317757,1,1
533,Ingersoll,2017,ALL,ALL,539410.39,679226.8867944785,5,4
533,Ingersoll,2018,ALL,ALL,6329549.98,7790945.327706146,4,3
533,Ingersoll,2019,ALL,ALL,530391.11,640369.2666323528,2,2
533,Ingersoll,2023,ALL,ALL,37590285.3,39289146.0614895,3,2
533,Ingersoll,2024,ALL,ALL,11700018,11939981.078931013,1,1
533,Ingersoll,2025,ALL,ALL,15951295,15951295,1,1
533,Ingersoll,2026,ALL,ALL,10885006,10651477.861740166,1,1
535,Toronto,2016,ALL,ALL,21083686.21,26962159.467928346,212,107
535,Toronto,2017,ALL,ALL,274368534.99,345485532.55642635,1957,499
535,Toronto,2018,ALL,ALL,358855455.44,441709638.55508244,2351,616
535,Toronto,2019,ALL,ALL,204570514.57,246988812.44407353,2052,564
535,Toronto,2020,ALL,ALL,201897940.69,241982787.30874452,1894,528
535,Toronto,2021,ALL,ALL,519145683.62,602003681.1469209,2157,519
535,Toronto,2022,ALL,ALL,381446685.09,414243027.0620238,2378,661
535,Toronto,2023,ALL,ALL,508228440.22,531197389.4597327,2469,816
535,Toronto,2024,ALL,ALL,497046596.79,507240840.2294468,2239,719
535,Toronto,2025,ALL,ALL,711076781.82,711076781.82,2925,886
535,Toronto,2026,ALL,ALL,169691438.79,166050859.65028605,879,360
537,Hamilton,2016,ALL,ALL,438556.8,560833.5401869158,8,4
537,Hamilton,2017,ALL,ALL,3114641.39,3921964.0815797546,47,30
537,Hamilton,2018,ALL,ALL,11867267.78,14607236.652743626,69,51
537,Hamilton,2019,ALL,ALL,26541669.48,32045162.71041176,46,39
537,Hamilton,2020,ALL,ALL,7981693.63,9566380.24851095,52,38
537,Hamilton,2021,ALL,ALL,14220819.04,16490526.033672316,58,37
537,Hamilton,2022,ALL,ALL,8409907.11,9132981.134007936,91,46
537,Hamilton,2023,ALL,ALL,9154046.78,9567756.087052833,80,52
537,Hamilton,2024,ALL,ALL,3343062.7,3411627.6901180856,76,52
537,Hamilton,2025,ALL,ALL,19363749.62,19363749.62,164,80
537,Hamilton,2026,ALL,ALL,7697856.109999999,7532705.442562574,55,36
539,St. Catharines - Niagara,2016,ALL,ALL,5042000,6447791.277258567,1,1
539,St. Catharines - Niagara,2017,ALL,ALL,15311869.14,19280743.19622699,30,20
539,St. Catharines - Niagara,2018,ALL,ALL,16684214.790000001,20536342.342713643,25,19
539,St. Catharines - Niagara,2019,ALL,ALL,1028753.85,1242068.9865441176,25,16
539,St. Catharines - Niagara,2020,ALL,ALL,53120248.23,63666750.06836496,18,13
539,St. Catharines - Niagara,2021,ALL,ALL,1497229.61,1736194.2228954802,16,12
539,St. Catharines - Niagara,2022,ALL,ALL,597727.39,649119.2952248678,13,9
539,St. Catharines - Niagara,2023,ALL,ALL,2350135.41,2456347.7678039465,25,11
539,St. Catharines - Niagara,2024,ALL,ALL,5252563.51,5360291.66154133,25,17
539,St. Catharines - Niagara,2025,ALL,ALL,15553078.44,15553078.44,42,19
539,St. Catharines - Niagara,2026,ALL,ALL,2717785.43,2659477.7568891537,23,12
541,Kitchener - Cambridge - Waterloo,2016,ALL,ALL,13722410.5,17548440.84190031,10,7
541,Kitchener - Cambridge - Waterloo,2017,ALL,ALL,53652520.05,67559384.90958588,143,48
541,Kitchener - Cambridge - Waterloo,2018,ALL,ALL,43580760.22,53642884.768545724,162,47
541,Kitchener - Cambridge - Waterloo,2019,ALL,ALL,16886538.48,20388011.900117647,122,39
541,Kitchener - Cambridge - Waterloo,2020,ALL,ALL,121036401.39,145066986.19151825,156,44
541,Kitchener - Cambridge - Waterloo,2021,ALL,ALL,18690079.830000002,21673101.045805085,152,38
541,Kitchener - Cambridge - Waterloo,2022,ALL,ALL,23172372.69,25164706.32075397,123,48
541,Kitchener - Cambridge - Waterloo,2023,ALL,ALL,13794821.72,14418266.877301082,99,45
541,Kitchener - Cambridge - Waterloo,2024,ALL,ALL,23015467.91,23487506.71735239,113,52
541,Kitchener - Cambridge - Waterloo,2025,ALL,ALL,34677487.22,34677487.22,181,64
541,Kitchener - Cambridge - Waterloo,2026,ALL,ALL,313346735.53,306624159.55915374,58,26
543,Brantford,2017,ALL,ALL,569567.12,717200.3152147239,6,5
543,Brantford,2018,ALL,ALL,401633.07,494363.94373313343,9,7
543,Brantford,2019,ALL,ALL,2647718.07,3196730.199220588,4,3
543,Brantford,2020,ALL,ALL,47577.88,57023.99924087591,3,3
543,Brantford,2021,ALL,ALL,429212.1,497716.29110169486,7,5
543,Brantford,2022,ALL,ALL,2389542.91,2594993.0279232804,8,6
543,Brantford,2023,ALL,ALL,246675.48,257823.76712921707,11,9
543,Brantford,2024,ALL,ALL,3507236.57,3579168.7059912984,29,17
543,Brantford,2025,ALL,ALL,510594.61000000004,510594.61000000004,20,10
543,Brantford,2026,ALL,ALL,347823.88,340361.6275089392,8,6
544,Woodstock,2018,ALL,ALL,47126.42999999999,58007.19494752622,2,2
544,Woodstock,2019,ALL,ALL,17676.18,21341.387911764705,1,1
544,Woodstock,2022,ALL,ALL,26084,28326.671957671962,2,2
544,Woodstock,2023,ALL,ALL,738829.77,772220.5489115214,3,3
544,Woodstock,2025,ALL,ALL,48008.05,48008.05,4,3
544,Woodstock,2026,ALL,ALL,40682.58,39809.77137067937,3,2
546,Tillsonburg,2016,ALL,ALL,15257.06,19510.97548286604,1,1
546,Tillsonburg,2017,ALL,ALL,241581.69,304200.256886503,2,2
546,Tillsonburg,2018,ALL,ALL,187834.73,231202.86856071962,10,3
546,Tillsonburg,2019,ALL,ALL,175066.26,211366.7639117647,4,2
546,Tillsonburg,2020,ALL,ALL,148040.69,177432.71020437955,3,2
546,Tillsonburg,2021,ALL,ALL,232585.81,269707.55651129945,3,2
546,Tillsonburg,2022,ALL,ALL,56075.759999999995,60897.08857142857,2,2
547,Norfolk,2017,ALL,ALL,91582.5,115320.90874233129,2,1
547,Norfolk,2018,ALL,ALL,14512.79,17863.569100449775,1,1
547,Norfolk,2019,ALL,ALL,24690.5,29810.147794117645,1,1
547,Norfolk,2020,ALL,ALL,106822.41,128030.94687591241,3,3
547,Norfolk,2021,ALL,ALL,254662.68,295307.99474576267,4,4
547,Norfolk,2022,ALL,ALL,94988.93,103155.96763227513,1,1
547,Norfolk,2024,ALL,ALL,28447.75,29031.202921068983,1,1
547,Norfolk,2026,ALL,ALL,16693.49,16335.34599523242,1,1
550,Guelph,2017,ALL,ALL,911404.89,1147643.2740644172,11,5
550,Guelph,2018,ALL,ALL,957740.99,1178868.5948875563,19,11
550,Guelph,2019,ALL,ALL,7405621.89,8941199.370132353,13,7
550,Guelph,2020,ALL,ALL,1300104.61,1558227.5690656935,10,6
550,Guelph,2021,ALL,ALL,3121593.9,3619814.395338983,14,14
550,Guelph,2022,ALL,ALL,1725354.76,1873698.753915344,11,9
550,Guelph,2023,ALL,ALL,2305434.7199999997,2409626.868389561,8,7
550,Guelph,2024,ALL,ALL,352536.76,359767.1596768179,7,5
550,Guelph,2025,ALL,ALL,814176.26,814176.26,11,9
550,Guelph,2026,ALL,ALL,5243211.99,5130723.532526817,5,5
553,Stratford,2022,ALL,ALL,25312.96,27489.338835978837,2,2
553,Stratford,2023,ALL,ALL,13570,14183.284532145131,1,1
553,Stratford,2025,ALL,ALL,148528.27,148528.27,10,2
555,London,2016,ALL,ALL,124161.65,158779.9293613707,6,4
555,London,2017,ALL,ALL,13022573.08,16398055.97957055,45,24
555,London,2018,ALL,ALL,6130921.29,7546456.340464767,63,33
555,London,2019,ALL,ALL,6775103.39,8179941.004691176,28,20
555,London,2020,ALL,ALL,8482888.49,10167082.409182481,50,27
555,London,2021,ALL,ALL,22204742.79,25748720.099703386,49,25
555,London,2022,ALL,ALL,8537498.38,9271542.552883599,72,28
555,London,2023,ALL,ALL,14034666.95,14668951.707129218,64,31
555,London,2024,ALL,ALL,8543172.3,8718389.631199501,57,34
555,London,2025,ALL,ALL,15907176.5,15907176.5,55,34
555,London,2026,ALL,ALL,799796.52,782637.595852205,22,18
556,Chatham-Kent,2017,ALL,ALL,152060.7,191475.20659509202,4,3
556,Chatham-Kent,2018,ALL,ALL,82945.6,102096.45817091454,4,2
556,Chatham-Kent,2019,ALL,ALL,31210942,37682622.62058823,2,2
556,Chatham-Kent,2020,ALL,ALL,35142.75,42119.99671532847,1,1
556,Chatham-Kent,2021,ALL,ALL,12344.39,14314.610437853105,1,1
556,Chatham-Kent,2022,ALL,ALL,106328.07,115470.03369047621,2,2
556,Chatham-Kent,2023,ALL,ALL,10434676.75,10906263.032145131,2,2
556,Chatham-Kent,2024,ALL,ALL,158736.8,161992.43356121815,5,1
556,Chatham-Kent,2025,ALL,ALL,140906,140906,5,2
556,Chatham-Kent,2026,ALL,ALL,79209.6,77510.22836710369,3,2
559,Windsor,2016,ALL,ALL,3629088.0700000003,4640936.6128816195,12,2
559,Windsor,2017,ALL,ALL,9769138.29,12301322.908113496,43,6
559,Windsor,2018,ALL,ALL,9609847.290000001,11828612.63131934,33,8
559,Windsor,2019,ALL,ALL,3483126.42,4205362.92767647,11,8
559,Windsor,2020,ALL,ALL,950654.13,1139397.1397518248,2,2
559,Windsor,2021,ALL,ALL,762947.2200000001,884717.044661017,9,7
559,Windsor,2022,ALL,ALL,365489.26,396913.60113756615,12,10
559,Windsor,2023,ALL,ALL,546607.84,571311.3133545512,6,4
559,Windsor,2024,ALL,ALL,955659.4400000001,975259.6646861404,9,6
559,Windsor,2025,ALL,ALL,1010847.4600000001,1010847.4600000001,21,8
559,Windsor,2026,ALL,ALL,3794057.17,3712659.0423957086,14,4
562,Sarnia,2016,ALL,ALL,255756.87,327066.02845794393,2,1
562,Sarnia,2017,ALL,ALL,747017.95,940646.8358128833,3,2
562,Sarnia,2018,ALL,ALL,304342.7,374610.72968515736,6,4
562,Sarnia,2019,ALL,ALL,2331750.64,2815245.9932941175,8,7
562,Sarnia,2020,ALL,ALL,317334.43,380338.05405839416,5,4
562,Sarnia,2021,ALL,ALL,298893.58,346598.346299435,9,5
562,Sarnia,2022,ALL,ALL,249434.53,270880.62054232805,7,4
562,Sarnia,2023,ALL,ALL,1424107.42,1488468.7356078932,6,4
562,Sarnia,2024,ALL,ALL,1442459.89,1472044.213412057,3,2
562,Sarnia,2025,ALL,ALL,4268405.32,4268405.32,8,7
566,Owen Sound,2017,ALL,ALL,8328132.4,10486804.755214723,43,4
566,Owen Sound,2018,ALL,ALL,518190.12,637832.2166716642,20,6
566,Owen Sound,2019,ALL,ALL,240207.5,290015.23161764705,7,7
566,Owen Sound,2020,ALL,ALL,183763.81,220248.3036642336,7,4
566,Owen Sound,2021,ALL,ALL,956057.49,1108648.5865677965,4,3
566,Owen Sound,2022,ALL,ALL,1344508.85,1460108.1558862436,7,7
566,Owen Sound,2023,ALL,ALL,1288424.7,1346653.9512412478,14,5
566,Owen Sound,2024,ALL,ALL,690047.66,704200.2844748291,15,5
566,Owen Sound,2025,ALL,ALL,388201.86,388201.86,15,5
566,Owen Sound,2026,ALL,ALL,82379.4,80612.02312276518,5,2
567,Collingwood,2017,ALL,ALL,61005.88,76818.75380368097,2,1
567,Collingwood,2018,ALL,ALL,159459.38,196276.0884257871,5,1
567,Collingwood,2019,ALL,ALL,66626.5,80441.70073529411,2,1
567,Collingwood,2020,ALL,ALL,56530.44,67754.00181021898,2,2
567,Collingwood,2021,ALL,ALL,392639.26,455306.26053672313,2,2
567,Collingwood,2022,ALL,ALL,272590.44,296027.44873015874,6,2
567,Collingwood,2023,ALL,ALL,236090.16999999998,246760.06310630174,8,2
567,Collingwood,2024,ALL,ALL,1035960.8099999999,1057207.9863393412,18,6
567,Collingwood,2025,ALL,ALL,123179.25,123179.25,4,3
567,Collingwood,2026,ALL,ALL,25563.99,25015.53729439809,1,1
568,Barrie,2016,ALL,ALL,306214.27999999997,391591.78174454824,5,4
568,Barrie,2017,ALL,ALL,4675603.57,5887531.489217791,50,32
568,Barrie,2018,ALL,ALL,5989374.98,7372229.173283358,59,44
568,Barrie,2019,ALL,ALL,3844160.07,4641257.966867647,41,31
568,Barrie,2020,ALL,ALL,2461433.95,2950127.4057664233,46,28
568,Barrie,2021,ALL,ALL,813829.3099999999,943720.1462005649,29,22
568,Barrie,2022,ALL,ALL,7071860.88,7679891.246666667,28,23
568,Barrie,2023,ALL,ALL,3668662.11,3834464.15316359,45,34
568,Barrie,2024,ALL,ALL,1079316.6300000001,1101453.018309509,46,38
568,Barrie,2025,ALL,ALL,2585328.09,2585328.09,87,56
568,Barrie,2026,ALL,ALL,660360.11,646192.670214541,15,12
569,Orillia,2016,ALL,ALL,95013.22,121504.44489096572,1,1
569,Orillia,2017,ALL,ALL,782366.9,985158.320398773,3,3
569,Orillia,2018,ALL,ALL,837302.37,1030622.5573763119,6,4
569,Orillia,2020,ALL,ALL,895397.26,1073169.5627153285,47,4
569,Orillia,2021,ALL,ALL,4247465.53,4925380.226172316,75,8
569,Orillia,2022,ALL,ALL,890063.91,966590.5689285715,49,6
569,Orillia,2023,ALL,ALL,280715.99,293402.70883513684,20,6
569,Orillia,2024,ALL,ALL,196394.18000000002,200422.152616532,4,3
569,Orillia,2025,ALL,ALL,315026.77,315026.77,3,3
569,Orillia,2026,ALL,ALL,88190.86,86298.80340882002,3,3
571,Midland,2017,ALL,ALL,33003.92,41558.61705521472,2,2
571,Midland,2018,ALL,ALL,131679.52,162082.28773613193,4,3
571,Midland,2019,ALL,ALL,535568.58,646620.3002647059,5,4
571,Midland,2020,ALL,ALL,1097989.06,1315983.9682627737,8,4
571,Midland,2021,ALL,ALL,269866.04,312937.8797175141,2,2
571,Midland,2022,ALL,ALL,29883.3,32452.63134920635,2,2
571,Midland,2023,ALL,ALL,73252.91,76563.51255251432,3,2
571,Midland,2024,ALL,ALL,39591.61,40403.61940335612,2,2
571,Midland,2025,ALL,ALL,18449.77,18449.77,1,1
571,Midland,2026,ALL,ALL,36061.52,35287.85210965434,1,1
575,North Bay,2017,ALL,ALL,8514848.52,10721918.151717791,45,14
575,North Bay,2018,ALL,ALL,10983591.61,13519533.301064467,38,17
575,North Bay,2019,ALL,ALL,4313725.13,5208188.723132352,20,16
575,North Bay,2020,ALL,ALL,6122002,7337465.17080292,14,13
575,North Bay,2021,ALL,ALL,13025060.51,15103919.037725987,14,13
575,North Bay,2022,ALL,ALL,9252404.86,10047915.859867726,29,22
575,North Bay,2023,ALL,ALL,16543551.47,17291223.11504774,18,17
575,North Bay,2024,ALL,ALL,3617023.58,3691207.407308887,23,17
